City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
284,mazagao,-0.115,-51.2894,29.03,91.0,54.0,1.66,BR,1717017396.0
285,yueyang,29.3333,113.0919,18.87,97.0,100.0,5.89,CN,1717017396.0
286,burang,30.25,81.1667,2.96,81.0,48.0,2.14,CN,1717017126.0
287,justo daract,-33.8594,-65.1828,14.21,42.0,65.0,3.17,AR,1717017313.0
288,biskupin,51.3208,15.8498,16.34,70.0,92.0,1.8,PL,1717017396.0
289,kalmunai,7.4167,81.8167,28.34,83.0,96.0,1.48,LK,1717017397.0
290,ad dilam,23.9915,47.1627,34.23,11.0,0.0,3.16,SA,1717017397.0
291,pibor,,,,,,,,
292,ryotsu-minato,38.0833,138.4333,14.37,81.0,99.0,1.73,JP,1717017397.0
293,manokwari,-0.8667,134.0833,26.17,79.0,45.0,1.25,ID,1717017397.0
294,solnechnyy,50.7214,136.6319,3.91,89.0,89.0,2.01,RU,1717017397.0
295,sault ste. marie,46.5168,-84.3333,14.31,48.0,0.0,7.72,CA,1717017229.0
296,kamaishi,39.2667,141.8833,13.5,73.0,100.0,1.84,JP,1717017398.0
297,yarmouth,41.7057,-70.2286,24.23,64.0,0.0,5.14,US,1717017105.0
298,argostolion,38.1811,20.489,21.53,36.0,37.0,0.8,GR,1717017398.0
299,suntar,62.1444,117.6319,14.8,70.0,61.0,1.93,RU,1717017281.0
300,nadym,65.5333,72.5167,-4.46,90.0,97.0,5.1,RU,1717017398.0
301,brezina,33.0989,1.2608,29.89,15.0,18.0,4.23,DZ,1717017398.0
302,toliara,-23.35,43.6667,20.97,61.0,0.0,4.74,MG,1717017270.0
303,tezu,27.9167,96.1667,22.62,96.0,100.0,3.18,IN,1717017399.0
304,ta`u,-14.2336,-169.5144,28.84,74.0,100.0,3.56,AS,1717017399.0
305,midvagur,62.0511,-7.1939,10.46,93.0,75.0,2.06,FO,1717017399.0
306,ancud,-41.8697,-73.8203,9.99,81.0,99.0,5.06,CL,1717017392.0
307,wellington,-41.2866,174.7756,9.99,77.0,42.0,2.06,NZ,1717017278.0
308,sotouboua,8.5667,0.9833,30.02,75.0,100.0,1.89,TG,1717017399.0
309,nha trang,12.25,109.1833,28.0,80.0,100.0,1.52,VN,1717017399.0
310,kurchaloy,43.2018,46.0881,16.92,82.0,78.0,2.57,RU,1717017400.0
311,gulf shores,30.246,-87.7008,34.08,43.0,0.0,4.63,US,1717017400.0
312,qina,26.1642,32.7267,28.84,22.0,0.0,3.78,EG,1717017400.0
313,shantobe,52.4581,68.1839,8.03,92.0,100.0,1.71,KZ,1717017400.0
314,kangding,30.0513,101.9603,11.3,99.0,100.0,1.94,CN,1717017391.0
315,flying fish cove,-10.4217,105.6791,24.82,88.0,75.0,2.06,CX,1717017251.0
316,chonchi,-42.6128,-73.8092,9.51,84.0,69.0,1.89,CL,1717017288.0
317,mangrol,21.1167,70.1167,29.17,78.0,42.0,8.37,IN,1717017400.0
318,arraial do cabo,-22.9661,-42.0278,21.92,68.0,100.0,5.66,BR,1717017401.0
319,saint-joseph,-21.3667,55.6167,23.21,86.0,36.0,6.94,RE,1717017401.0
320,balsas,-7.5325,-46.0356,30.53,41.0,67.0,0.52,BR,1717017204.0
321,callao,-12.0667,-77.15,17.16,82.0,100.0,4.63,PE,1717017401.0
322,puerto leguizamo,-0.1934,-74.7819,25.18,95.0,75.0,1.22,CO,1717017401.0
323,itoman,26.1247,127.6694,24.49,96.0,20.0,1.03,JP,1717017134.0
324,alotau,,,,,,,,
325,'ohonua,,,,,,,,
326,kalabo,-14.97,22.6814,14.29,35.0,1.0,2.31,ZM,1717017402.0
327,tarko-sale,64.9225,77.785,-3.01,85.0,100.0,9.22,RU,1717017402.0
328,susuman,62.7833,148.1667,7.21,53.0,29.0,2.68,RU,1717017402.0
329,nuuk,64.1835,-51.7216,0.34,74.0,100.0,6.17,GL,1717017305.0
330,belyy yar,53.6039,91.3903,12.94,67.0,0.0,5.0,RU,1717017402.0
331,fuvahmulah,,,,,,,,
332,aasiaat,68.7098,-52.8699,-0.2,81.0,100.0,6.85,GL,1717017216.0
333,hecun,36.5333,114.1111,21.5,45.0,95.0,2.55,CN,1717017403.0
334,lusambo,-4.9667,23.45,24.87,55.0,98.0,0.5,CD,1717017403.0
335,alice springs,-23.7,133.8833,14.75,100.0,40.0,4.12,AU,1717017387.0
336,acarau,-2.8856,-40.12,25.59,89.0,98.0,7.13,BR,1717017403.0
337,epernay,49.05,3.95,15.64,99.0,100.0,3.43,FR,1717017403.0
338,zav'yalovo,56.7847,53.3776,9.78,92.0,100.0,5.36,RU,1717017403.0
339,sao jose da coroa grande,-8.8978,-35.1478,25.34,86.0,3.0,3.95,BR,1717017403.0
340,barkhan,29.8977,69.5256,25.94,8.0,0.0,3.23,PK,1717017404.0
341,faya-largeau,17.9257,19.1043,35.99,13.0,3.0,7.71,TD,1717017305.0
342,malango,-2.9627,119.9001,19.97,98.0,100.0,0.8,ID,1717017404.0
343,kharp,66.8014,65.8081,-5.16,90.0,100.0,3.28,RU,1717017404.0
344,mata-utu,-13.2816,-176.1745,28.88,78.0,55.0,5.93,WF,1717017404.0
345,arradon,47.6271,-2.8215,14.65,88.0,100.0,3.6,FR,1717017404.0
346,tahe,52.3333,124.7333,6.68,68.0,12.0,1.21,CN,1717017404.0
347,emerald,-23.5333,148.1667,12.41,92.0,4.0,3.67,AU,1717017145.0
348,warah,27.4481,67.7978,37.61,7.0,0.0,3.83,PK,1717017405.0
349,lubang,13.8584,120.124,29.15,77.0,100.0,7.11,PH,1717017405.0
350,tarnogskiy gorodok,60.4997,43.5761,8.75,92.0,78.0,2.52,RU,1717017405.0
351,konosha,60.9736,40.257,11.55,97.0,32.0,2.34,RU,1717017405.0
352,kapa'a,22.0752,-159.319,27.99,79.0,20.0,7.72,US,1717017190.0
353,hammerfest,70.6634,23.6821,12.25,76.0,20.0,1.03,NO,1717017405.0
354,bella vista,36.4295,-94.2316,27.64,62.0,20.0,4.12,US,1717017405.0
355,keflavik,64.0049,-22.5624,8.24,87.0,100.0,6.17,IS,1717017406.0
356,portoferraio,42.8115,10.3146,22.76,82.0,99.0,6.17,IT,1717017406.0
357,road town,18.4167,-64.6167,30.02,74.0,40.0,4.12,VG,1717017339.0
358,rice lake,45.5061,-91.7382,20.82,39.0,40.0,3.09,US,1717017278.0
359,puerto cabezas,14.0351,-83.3888,28.43,73.0,100.0,3.54,NI,1717017406.0
360,xining,36.6167,101.7667,6.19,89.0,100.0,0.22,CN,1717017406.0
361,goundam,16.4145,-3.6708,38.09,9.0,5.0,6.33,ML,1717017406.0
362,eraan,9.0629,117.7016,25.85,90.0,100.0,2.4,PH,1717017308.0
363,aswan,24.0934,32.907,30.52,17.0,0.0,5.34,EG,1717017407.0
364,fortuna,40.5982,-124.1573,19.64,56.0,0.0,10.8,US,1717017348.0
365,orsk,51.2049,58.5668,13.5,54.0,0.0,6.0,RU,1717017407.0
366,sao joao da barra,-21.6403,-41.0511,22.05,75.0,100.0,8.79,BR,1717017407.0
367,gejiu,23.306,103.1635,16.27,93.0,100.0,0.57,CN,1717017367.0
368,mili,6.0815,171.735,28.36,74.0,18.0,6.19,MH,1717017407.0
369,cafayate,-26.073,-65.9761,19.9,23.0,88.0,1.86,AR,1717017407.0
370,tacna,-18.0056,-70.2483,17.11,63.0,0.0,3.6,PE,1717017302.0
371,manicore,-5.8092,-61.3003,28.69,64.0,100.0,0.82,BR,1717017408.0
372,ulsteinvik,62.3432,5.8487,13.5,82.0,22.0,0.88,NO,1717017164.0
373,melekeok village,7.4957,134.6367,26.31,94.0,100.0,4.63,PW,1717017408.0
374,hithadhoo,-0.6,73.0833,29.15,75.0,100.0,8.13,MV,1717017298.0
375,bay minette,30.883,-87.773,33.0,60.0,65.0,0.16,US,1717017247.0
376,darwin,-12.4611,130.8418,26.08,87.0,75.0,2.57,AU,1717017302.0
377,revda,56.801,59.9303,4.19,98.0,100.0,2.37,RU,1717017124.0
378,rongelap,11.1635,166.8941,27.62,80.0,59.0,6.55,MH,1717017301.0
379,dwarka,22.2394,68.9678,28.23,86.0,77.0,8.69,IN,1717017409.0
380,vorkuta,67.5,64.0,-5.5,92.0,100.0,7.15,RU,1717017409.0
381,yuzhno-kurilsk,44.0306,145.8556,4.65,98.0,100.0,3.23,RU,1717017409.0
382,margate,51.3813,1.3862,15.94,75.0,8.0,0.45,GB,1717017190.0
383,ardabil,38.2498,48.2933,16.75,63.0,0.0,3.09,IR,1717017409.0
384,alofi,-19.0595,-169.9187,25.94,94.0,75.0,4.63,NU,1717017409.0
385,pergamino,-33.89,-60.5736,12.88,74.0,89.0,2.83,AR,1717017288.0
386,howrah,22.5892,88.3103,31.0,89.0,40.0,6.17,IN,1717017410.0
387,plymouth,41.8334,-70.8328,25.19,58.0,75.0,1.54,US,1717017368.0
388,inhambane,-23.865,35.3833,21.26,82.0,1.0,2.78,MZ,1717017410.0
389,farasan,16.7022,42.1183,30.45,75.0,17.0,3.54,SA,1717017410.0
390,bairnsdale,-37.8333,147.6167,13.47,60.0,83.0,2.56,AU,1717017410.0
391,imbituba,-28.24,-48.6703,15.54,78.0,0.0,6.48,BR,1717017410.0
392,la'ie,21.6477,-157.9253,27.98,76.0,74.0,4.02,US,1717017410.0
393,pacasmayo,-7.4006,-79.5714,20.17,74.0,6.0,6.89,PE,1717017410.0
394,muzayri',,,,,,,,
395,port blair,11.6667,92.75,27.02,94.0,40.0,0.0,IN,1717017411.0
396,el calafate,-50.3408,-72.2768,2.47,80.0,98.0,2.86,AR,1717017411.0
397,katsuren-haebaru,26.3369,127.8719,24.49,96.0,100.0,1.54,JP,1717017132.0
398,surskoye,54.4821,46.7214,14.81,83.0,0.0,1.82,RU,1717017411.0
399,antalaha,-14.9003,50.2788,23.84,80.0,20.0,5.14,MG,1717017411.0
400,matamey,13.4231,8.4749,29.15,48.0,100.0,6.78,NE,1717017411.0
401,belmonte,-15.8631,-38.8828,24.37,77.0,90.0,2.68,BR,1717017412.0
402,porto novo,6.4965,2.6036,28.9,81.0,30.0,3.54,BJ,1717017412.0
403,coro,11.4045,-69.6734,30.55,69.0,93.0,10.04,VE,1717017412.0
404,valdivia,-39.8142,-73.2459,12.05,82.0,100.0,0.34,CL,1717017306.0
405,morehead city,34.7229,-76.726,29.0,60.0,0.0,4.12,US,1717017412.0
406,zheshart,62.0731,49.5733,0.44,71.0,6.0,0.88,RU,1717017342.0
407,gremyachinsk,58.5603,57.851,-1.83,68.0,0.0,1.85,RU,1717017412.0
408,brisas de zicatela,15.8369,-97.0419,32.29,66.0,0.0,4.12,MX,1717017413.0
409,nantucket,41.2835,-70.0995,22.06,77.0,0.0,5.14,US,1717017387.0
410,illizi,26.4833,8.4667,31.89,23.0,6.0,8.04,DZ,1717017413.0
411,lae,-6.7221,146.9847,22.97,88.0,100.0,2.17,PG,1717017413.0
412,fort st. john,56.2499,-120.8529,11.94,62.0,100.0,8.23,CA,1717017413.0
413,sisimiut,66.9395,-53.6735,-1.08,88.0,100.0,8.67,GL,1717017321.0
414,leava,-14.3,-178.1667,28.32,82.0,54.0,7.4,WF,1717017413.0
415,kawthoung,,,,,,,,
416,bayanhongor,46.7167,100.1167,3.46,45.0,0.0,1.76,MN,1717017414.0
417,abepura,-2.6333,140.5833,25.45,89.0,40.0,1.03,ID,1717017414.0
418,kalevala,65.2,31.1667,8.94,79.0,65.0,4.47,RU,1717017414.0
419,navas,41.8977,1.8742,20.42,75.0,47.0,1.34,ES,1717017181.0
420,carolina beach,34.0352,-77.8936,30.57,67.0,90.0,0.45,US,1717017178.0
421,san jose,37.3394,-121.895,30.87,39.0,20.0,6.69,US,1717017411.0
422,sola,-13.8833,167.55,26.37,78.0,75.0,4.12,VU,1717017414.0
423,shanwei,22.782,115.3475,23.37,79.0,99.0,6.57,CN,1717017415.0
424,tanjung pandan,-2.75,107.65,26.09,91.0,69.0,2.74,ID,1717017415.0
425,lagunas,-5.2269,-75.6753,27.39,62.0,84.0,1.71,PE,1717017415.0
426,tuskegee,32.424,-85.6916,30.55,34.0,39.0,2.58,US,1717017415.0
427,haiku-pauwela,20.9219,-156.3051,28.45,71.0,20.0,9.26,US,1717017276.0
428,sterling,39.0062,-77.4286,20.19,89.0,75.0,1.79,US,1717017116.0
429,yanchep,-31.55,115.6833,15.68,59.0,42.0,5.75,AU,1717017415.0
430,pitimbu,-7.4706,-34.8086,25.33,83.0,19.0,3.39,BR,1717017415.0
431,mahdia,35.5047,11.0622,21.97,69.0,96.0,5.95,TN,1717017416.0
432,chemax,20.65,-87.9333,38.9,25.0,0.0,4.78,MX,1717017416.0
433,shangri-la,,,,,,,,
434,sitka,57.0531,-135.33,8.94,76.0,100.0,4.12,US,1717017398.0
435,osa,57.2829,55.4567,5.55,90.0,100.0,2.49,RU,1717017416.0
436,karamay,,,,,,,,
437,fedorovka,53.6314,62.7078,11.63,94.0,100.0,4.03,KZ,1717017281.0
438,kununurra,-15.7667,128.7333,20.99,88.0,3.0,0.0,AU,1717017129.0
439,kuressaare,58.2481,22.5039,15.97,94.0,40.0,1.54,EE,1717017417.0
440,natal,-5.795,-35.2094,26.36,83.0,75.0,1.03,BR,1717017173.0
441,okha,53.5739,142.9478,2.36,82.0,100.0,4.02,RU,1717017392.0
442,taurage,55.2522,22.2897,14.14,97.0,100.0,2.92,LT,1717017417.0
443,cabedelo,-6.9811,-34.8339,25.37,85.0,8.0,3.38,BR,1717017205.0
444,kinablangan,7.6947,126.5503,24.22,84.0,100.0,1.9,PH,1717017417.0
445,strezhevoy,60.7333,77.5889,-0.02,96.0,100.0,6.71,RU,1717017417.0
446,north battleford,52.7834,-108.2847,20.22,77.0,20.0,6.17,CA,1717017417.0
447,forster,-32.1667,152.5167,11.98,78.0,1.0,2.87,AU,1717017418.0
448,joshimath,30.5667,79.5667,15.11,35.0,25.0,4.29,IN,1717017418.0
449,luwuk,-0.9516,122.7875,23.06,90.0,100.0,1.34,ID,1717017418.0
450,taulaga,-11.0553,-171.0883,29.29,68.0,2.0,3.61,AS,1717017418.0
451,gasa,31.5,34.4667,20.81,74.0,0.0,1.63,PS,1717017418.0
452,laojunmiao,39.8333,97.7333,10.75,19.0,0.0,2.64,CN,1717017418.0
453,iron river,46.0927,-88.6423,20.42,28.0,1.0,2.83,US,1717017418.0
454,fort bragg,35.139,-79.006,30.67,33.0,20.0,4.12,US,1717017419.0
455,el porvenir,13.7617,-87.3458,32.63,34.0,84.0,2.83,HN,1717017237.0
456,ocean shores,46.9737,-124.1563,15.53,74.0,40.0,6.69,US,1717017174.0
457,antonio enes,-16.2325,39.9086,22.64,66.0,0.0,2.55,MZ,1717017419.0
458,nzega,-2.479,29.5564,13.45,92.0,47.0,2.05,RW,1717017419.0
459,humberto de campos,-2.5983,-43.4611,25.6,92.0,17.0,1.83,BR,1717017419.0
460,constitucion,-35.3333,-72.4167,15.06,77.0,100.0,0.61,CL,1717017419.0
461,santa uxia de ribeira,,,,,,,,
462,freeport,40.6576,-73.5832,25.98,55.0,0.0,5.66,US,1717017420.0
463,issa,53.8705,44.8578,18.41,70.0,75.0,2.28,RU,1717017420.0
464,santa terezinha,-29.9002,-50.0904,15.61,86.0,12.0,5.43,BR,1717017420.0
465,chegdomyn,51.1167,133.0167,4.84,67.0,45.0,0.31,RU,1717017420.0
466,praia da vitoria,38.7333,-27.0667,20.14,94.0,40.0,6.31,PT,1717017340.0
467,blackwater,-23.5833,148.8833,14.94,88.0,1.0,3.56,AU,1717017420.0
468,lospalos,-8.5186,127.0025,22.38,99.0,75.0,1.17,TL,1717017420.0
469,dikhil,11.5,42.1667,32.83,23.0,19.0,1.88,DJ,1717017421.0
470,taylorville,39.5489,-89.2945,23.1,40.0,0.0,0.0,US,1717017316.0
471,yacimiento rio turbio,-51.5732,-72.3508,0.66,70.0,40.0,2.06,AR,1717017421.0
472,susangerd,31.5608,48.1831,36.7,12.0,0.0,7.18,IR,1717017421.0
473,dunedin,-45.8742,170.5036,7.67,72.0,74.0,0.45,NZ,1717017376.0
474,ambodifotatra,-16.9833,49.85,24.81,79.0,77.0,12.13,MG,1717017421.0
475,melfort,52.8667,-104.6177,25.07,31.0,99.0,8.75,CA,1717017421.0
476,isiro,2.7739,27.616,20.71,96.0,100.0,0.89,CD,1717017422.0
477,plouzane,48.3833,-4.6167,13.1,88.0,75.0,4.63,FR,1717017422.0
478,cannonvale,-20.2833,148.7,21.66,83.0,42.0,6.67,AU,1717017422.0
479,katihar,25.5333,87.5833,31.47,79.0,94.0,5.25,IN,1717017422.0
480,ocean city,39.2776,-74.5746,26.1,49.0,0.0,4.02,US,1717017422.0
481,oualidia,,,,,,,,
482,sangueya,10.7,-14.3667,27.76,80.0,65.0,2.63,GN,1717017423.0
483,las khorey,11.1595,48.1967,32.29,58.0,9.0,0.36,SO,1717017423.0
484,palmares do sul,-30.2578,-50.5097,15.32,84.0,1.0,4.49,BR,1717017423.0
485,val-des-monts,45.6501,-75.666,17.86,45.0,75.0,3.6,CA,1717017242.0
486,valparaiso,-33.0393,-71.6273,21.13,58.0,0.0,3.09,CL,1717017423.0
487,anaconda,46.1285,-112.9423,11.55,42.0,97.0,6.45,US,1717017423.0
488,chifeng,42.2683,118.9636,16.82,70.0,100.0,2.83,CN,1717017423.0
489,aykhal,66.0,111.5,14.85,62.0,47.0,2.49,RU,1717017423.0
490,chicxulub puerto,,,,,,,,
491,ceelbuur,4.685,46.6176,26.58,65.0,70.0,8.84,SO,1717017424.0
492,dijkot,31.2167,72.9833,32.99,10.0,0.0,1.97,PK,1717017424.0
493,salinopolis,-0.6136,-47.3561,27.74,79.0,55.0,4.52,BR,1717017424.0
494,mogadishu,2.0371,45.3438,26.53,81.0,31.0,7.28,SO,1717017318.0
495,zakamensk,50.3741,103.2863,7.23,94.0,100.0,1.09,RU,1717017424.0
496,souda,35.4844,24.0744,20.63,73.0,20.0,5.14,GR,1717017425.0
497,arkhara,49.4212,130.0842,8.76,95.0,21.0,4.02,RU,1717017425.0
498,ust-tsilma,65.441,52.1498,-6.88,98.0,9.0,0.89,RU,1717017425.0
499,ta'izz,13.5,44.0,26.55,54.0,99.0,1.0,YE,1717017326.0
500,kurumkan,54.3,110.3,12.29,75.0,98.0,1.34,RU,1717017425.0
501,oodweyne,9.4092,45.064,24.23,61.0,83.0,7.44,SO,1717017425.0
502,cargados carajos,,,,,,,,
503,dubrovnik,42.6481,18.0922,18.8,88.0,0.0,2.57,HR,1717017426.0
504,acapulco de juarez,16.8634,-99.8901,31.9,70.0,40.0,4.12,MX,1717017200.0
505,bardai,11.65,7.2333,24.63,73.0,100.0,6.02,NG,1717017426.0
506,nizhnesortymskiy,62.4397,71.7603,-3.23,81.0,57.0,4.52,RU,1717017426.0
507,sao vicente,-23.9631,-46.3919,19.1,44.0,75.0,2.57,BR,1717017426.0
508,nagqu,31.5,92.0,8.7,66.0,100.0,4.61,CN,1717017149.0
509,holdrege,40.4403,-99.3698,27.95,39.0,75.0,9.26,US,1717017193.0
510,yerofey pavlovich,53.9667,121.9667,7.47,70.0,11.0,1.26,RU,1717017427.0
511,kavaratti,10.5669,72.642,27.64,85.0,100.0,8.57,IN,1717017427.0
512,salalah,17.0151,54.0924,31.05,84.0,75.0,4.63,OM,1717017427.0
513,mcrae,32.068,-82.9007,31.64,31.0,8.0,4.94,US,1717017427.0
514,santa teresa,10.2341,-66.6631,33.28,34.0,97.0,3.67,VE,1717017427.0
515,porirua,-41.1333,174.85,9.86,77.0,38.0,1.53,NZ,1717017250.0
516,russellville,35.2784,-93.1338,29.43,47.0,0.0,1.54,US,1717017428.0
517,chul'man,56.8479,124.9104,8.49,70.0,5.0,1.34,RU,1717017428.0
518,al muwayh,22.4333,41.7583,31.65,21.0,62.0,6.01,SA,1717017428.0
519,zaozersk,69.4005,32.4476,6.76,87.0,100.0,1.63,RU,1717017428.0
520,yanam,16.7333,82.2167,29.14,84.0,100.0,0.67,IN,1717017428.0
521,cockburn town,21.4612,-71.1419,27.7,85.0,100.0,7.27,TC,1717017428.0
522,timimoun,29.2639,0.231,35.21,10.0,0.0,3.6,DZ,1717017428.0
523,nago,26.5881,127.9761,24.52,90.0,100.0,1.28,JP,1717017428.0
524,odiongan,12.4017,121.9919,27.78,83.0,100.0,2.84,PH,1717017429.0
525,khabary,53.6259,79.5345,3.47,56.0,100.0,1.98,RU,1717017429.0
526,mount gambier,-37.8333,140.7667,17.64,42.0,100.0,7.34,AU,1717017429.0
527,kolwezi,-10.7148,25.4667,14.86,64.0,97.0,2.48,CD,1717017429.0
528,kongsvinger,60.1905,11.9977,12.37,71.0,47.0,0.8,NO,1717017429.0
529,tavda,58.0425,65.2726,-0.73,55.0,1.0,1.34,RU,1717017429.0
530,manggar,-2.8833,108.2667,27.48,86.0,33.0,3.04,ID,1717017359.0
531,palikir - national government center,6.9248,158.1611,27.47,83.0,100.0,5.14,FM,1717017430.0
532,broome,42.2506,-75.833,17.89,85.0,100.0,1.34,US,1717017430.0
533,touros,-5.1989,-35.4608,25.88,83.0,28.0,3.25,BR,1717017430.0
534,inekar,,,,,,,,
535,mutuali,-14.8706,37.0044,16.58,75.0,20.0,1.86,MZ,1717017430.0
536,kapuskasing,49.4169,-82.4331,15.05,29.0,0.0,5.14,CA,1717017413.0
537,laguna,38.421,-121.4238,31.27,33.0,0.0,6.69,US,1717017430.0
538,hotan,37.0997,79.9269,21.34,33.0,100.0,3.37,CN,1717017430.0
539,sarmiento,-45.5882,-69.07,9.07,52.0,3.0,9.2,AR,1717017407.0
540,newberry,34.2746,-81.6187,31.1,43.0,9.0,2.4,US,1717017307.0
541,lerwick,60.1545,-1.1494,10.0,88.0,92.0,3.88,GB,1717017308.0
542,san jose del guaviare,2.5729,-72.6459,23.37,97.0,100.0,1.15,CO,1717017431.0
543,dhidhdhoo,6.8833,73.1,27.8,88.0,100.0,9.23,MV,1717017431.0
544,jayapura,-2.5333,140.7,25.66,93.0,100.0,2.13,ID,1717017431.0
545,tubarjal,30.4999,38.216,25.08,36.0,0.0,9.81,SA,1717017431.0
546,kilindoni,-7.9139,39.6668,26.84,68.0,3.0,7.47,TZ,1717017431.0
547,shingu,33.7333,135.9833,15.99,68.0,0.0,1.86,JP,1717017381.0
548,papao,-17.75,-149.55,28.82,81.0,96.0,7.16,PF,1717017432.0
549,el alto,-4.2714,-81.2147,21.81,75.0,24.0,5.8,PE,1717017432.0
550,bure,10.7,37.0667,18.92,63.0,95.0,2.45,ET,1717017432.0
551,takamaka,,,,,,,,
552,kuala belait,4.5833,114.1833,25.09,87.0,93.0,1.27,BN,1717017433.0
553,ujae,8.9322,165.7642,28.18,81.0,95.0,7.03,MH,1717017433.0
554,tarrafal de sao nicolau,16.5667,-24.3667,22.31,80.0,96.0,4.6,CV,1717017433.0
555,narasannapeta,18.4167,84.05,30.12,76.0,100.0,4.19,IN,1717017433.0
556,farafangana,-22.8167,47.8333,22.45,61.0,86.0,2.23,MG,1717017433.0
557,suva,-18.1416,178.4415,23.71,100.0,75.0,3.09,FJ,1717017232.0
558,lycksele,64.5954,18.6735,14.93,55.0,4.0,1.54,SE,1717017433.0
559,nyakahanga,-1.6033,31.1414,16.51,80.0,36.0,1.1,TZ,1717017433.0
560,geraldton,-28.7667,114.6,12.23,87.0,44.0,5.14,AU,1717017314.0
561,tanda,26.55,82.65,34.45,31.0,14.0,3.63,IN,1717017434.0
562,xiongzhou,25.1167,114.3,22.88,96.0,53.0,0.4,CN,1717017434.0
563,mar del plata,-38.0023,-57.5575,13.3,81.0,36.0,3.13,AR,1717017137.0
564,kargopol',61.5071,38.9456,11.97,97.0,35.0,1.13,RU,1717017434.0
565,ijebu-jesa,7.6833,4.8167,23.96,89.0,43.0,2.33,NG,1717017435.0
566,hede,33.7681,120.2517,18.09,77.0,99.0,2.82,CN,1717017435.0
567,kolokani,13.5728,-8.0339,36.16,25.0,55.0,3.91,ML,1717017279.0
568,alindao,5.0267,21.2088,22.95,93.0,52.0,1.32,CF,1717017435.0
569,egilsstadir,65.2653,-14.3948,8.95,76.0,75.0,1.03,IS,1717017435.0
570,nsunga,-1.1439,31.3947,17.7,89.0,22.0,0.65,TZ,1717017435.0
571,byron bay,-28.65,153.6167,12.06,80.0,28.0,0.73,AU,1717017232.0
572,bubaque,11.2833,-15.8333,27.29,83.0,76.0,5.86,GW,1717017316.0
573,quibor,9.9287,-69.6201,30.39,44.0,90.0,5.8,VE,1717017324.0
574,silainiai,,,,,,,,
